pixel_index channel old_value new_value difference
8023 0 0 88 88
8025 0 0 86 86
8027 0 0 119 119
8029 0 0 106 106
8031 0 0 104 104
8033 0 0 110 110
8035 0 0 86 86
8037 0 0 96 96
8039 0 0 123 123
8041 0 0 116 116
8043 0 0 113 113
8045 0 0 100 100
8047 0 0 100 100
8049 0 0 110 110
8051 0 0 115 115
8053 0 0 129 129
8055 0 0 126 126
8057 0 0 126 126
8059 0 0 128 128
8061 0 0 101 101
8063 0 0 95 95
8065 0 0 104 104
8067 0 0 106 106
8069 0 0 102 102
8071 0 0 106 106
8073 0 0 110 110
8075 0 0 100 100
8077 0 0 116 116
8079 0 0 123 123
8081 0 0 91 91
8083 0 0 96 96
8085 0 0 95 95
8087 0 0 92 92
8089 0 0 108 108
8091 0 0 111 111
8093 0 0 128 128
8095 0 0 123 123
8097 0 0 122 122
8099 0 0 127 127
8101 0 0 112 112
8103 0 0 105 105
8105 0 0 113 113
8107 0 0 120 120
8109 0 0 109 109
8111 0 0 104 104
8113 0 0 120 120
8115 0 0 123 123
8117 0 0 117 117
8119 0 0 119 119
8121 0 0 115 115
8123 0 0 105 105
8125 0 0 79 79
8127 0 0 85 85
8129 0 0 113 113
8131 0 0 107 107
8133 0 0 103 103
8135 0 0 110 110
8137 0 0 115 115
8139 0 0 108 108
8141 0 0 91 91
8143 0 0 105 105
8145 0 0 109 109
8147 0 0 100 100
8149 0 0 98 98
8151 0 0 104 104
8153 0 0 109 109
8155 0 0 103 103
8157 0 0 85 85
8159 0 0 87 87
8161 0 0 93 93
8163 0 0 88 88
8165 0 0 83 83
8167 0 0 85 85
8169 0 0 80 80
8171 0 0 77 77
8173 0 0 75 75
8175 0 0 77 77
8177 0 0 80 80
8179 0 0 76 76
8181 0 0 77 77
8183 0 0 88 88
8185 0 0 83 83
8187 0 0 76 76
8189 0 0 84 84
8191 0 0 86 86
8193 0 0 83 83
8195 0 0 78 78
8197 0 0 81 81
8199 0 0 76 76
8201 0 0 67 67
8203 0 0 73 73
8205 0 0 67 67
8207 0 0 61 61
8209 0 0 89 89
8211 0 0 97 97
8213 0 0 96 96
8215 0 0 88 88
8217 0 0 66 66
8219 0 0 68 68
8221 0 0 93 93
8223 0 0 93 93
8225 0 0 86 86
8227 0 0 86 86
8229 0 0 92 92
8231 0 0 90 90
8233 0 0 89 89
8235 0 0 86 86
8237 0 0 88 88
8239 0 0 126 126
8241 0 0 111 111
8243 0 0 102 102
8245 0 0 111 111
8247 0 0 113 113
8249 0 0 112 112
8251 0 0 114 114
8253 0 0 123 123
8255 0 0 129 129
8257 0 0 106 106
8259 0 0 90 90
8261 0 0 99 99
8263 0 0 104 104
8265 0 0 87 87
8267 0 0 86 86
8269 0 0 96 96
8271 0 0 91 91
8273 0 0 71 71
8275 0 0 73 73
8277 0 0 71 71
8279 0 0 75 75
8281 0 0 114 114
8283 0 0 115 115
8285 0 0 78 78
8287 0 0 74 74
8289 0 0 102 102
8291 0 0 98 98
8293 0 0 99 99
8295 0 0 98 98
8297 0 0 84 84
8299 0 0 83 83
8301 0 0 89 89
8303 0 0 87 87
8305 0 0 80 80
8307 0 0 79 79
8309 0 0 85 85
8311 0 0 79 79
8313 0 0 71 71
8315 0 0 74 74
8317 0 0 69 69
8321 0 0 97 97
8323 0 0 95 95
8325 0 0 98 98
8327 0 0 98 98
8329 0 0 121 121
8331 0 0 118 118
8333 0 0 106 106
8335 0 0 110 110
8337 0 0 121 121
8339 0 0 117 117
8341 0 0 107 107
8343 0 0 105 105
8345 0 0 99 99
8347 0 0 91 91
8349 0 0 78 78
8351 0 0 78 78
8353 0 0 68 68
8355 0 0 73 73
8357 0 0 86 86
8359 0 0 82 82
8361 0 0 74 74
8363 0 0 66 66
8365 0 0 98 98
8367 0 0 100 100
8369 0 0 82 82
8371 0 0 75 75
8373 0 0 79 79
8375 0 0 80 80
8377 0 0 81 81
8379 0 0 79 79
8381 0 0 79 79
8383 0 0 111 111
8385 0 0 102 102
8387 0 0 73 73
8389 0 0 78 78
8391 0 0 102 102
8393 0 0 81 81
8395 0 0 85 85
8397 0 0 91 91
8399 0 0 84 84
8401 0 0 78 78
8403 0 0 74 74
8405 0 0 77 77
8407 0 0 79 79
8409 0 0 77 77
8411 0 0 74 74
8413 0 0 97 97
8415 0 0 93 93
8417 0 0 91 91
8419 0 0 86 86
8421 0 0 91 91
8423 0 0 90 90
8425 0 0 75 75
8427 0 0 75 75
8429 0 0 64 64
8431 0 0 63 63
8433 0 0 76 76
8435 0 0 71 71
8437 0 0 71 71
8439 0 0 73 73
8441 0 0 66 66
8443 0 0 63 63
8445 0 0 61 61
8447 0 0 93 93
8449 0 0 119 119
8451 0 0 119 119
8453 0 0 89 89
8455 0 0 82 82
8457 0 0 106 106
8459 0 0 103 103
8461 0 0 103 103
8463 0 0 103 103
8465 0 0 99 99
8467 0 0 98 98
8469 0 0 95 95
8471 0 0 92 92
8473 0 0 88 88
8475 0 0 87 87
8477 0 0 81 81
8479 0 0 77 77
8481 0 0 73 73
8483 0 0 75 75
8485 0 0 79 79
8487 0 0 75 75
8489 0 0 71 71
8491 0 0 68 68
8493 0 0 65 65
8495 0 0 60 60
8497 0 0 54 54
8499 0 0 86 86
8501 0 0 103 103
8503 0 0 87 87
8505 0 0 97 97
8507 0 0 74 74
8509 0 0 121 121
8511 0 0 105 105
8513 0 0 120 120
8515 0 0 104 104
8517 0 0 118 118
8519 0 0 100 100
8521 0 0 123 123
8523 0 0 100 100
8525 0 0 110 110
8527 0 0 98 98
8529 0 0 113 113
8531 0 0 94 94
8533 0 0 102 102
8535 0 0 88 88
8537 0 0 99 99
8539 0 0 84 84
8541 0 0 99 99
8543 0 0 85 85
8545 0 0 98 98
8547 0 0 83 83
8549 0 0 90 90
8551 0 0 80 80
8553 0 0 94 94
8555 0 0 78 78
8557 0 0 96 96
8559 0 0 82 82
8561 0 0 82 82
8563 0 0 72 72
8565 0 0 84 84
8567 0 0 73 73
8569 0 0 81 81
8571 0 0 66 66
8573 0 0 87 87
8575 0 0 75 75
8577 0 0 80 80
8579 0 0 69 69
8581 0 0 77 77
8583 0 0 66 66
8585 0 0 94 94
8587 0 0 77 77
8589 0 0 117 117
8591 0 0 115 115
8593 0 0 75 75
8595 0 0 65 65
8597 0 0 75 75
8599 0 0 64 64
8601 0 0 110 110
8603 0 0 110 110
8605 0 0 107 107
8607 0 0 107 107
8609 0 0 113 113
8611 0 0 114 114
8613 0 0 114 114
8615 0 0 112 112
8617 0 0 109 109
8619 0 0 110 110
8621 0 0 114 114
8623 0 0 113 113
8625 0 0 106 106
8627 0 0 108 108
8629 0 0 111 111
8631 0 0 111 111
8633 0 0 102 102
8635 0 0 104 104
8637 0 0 103 103
8639 0 0 103 103
8641 0 0 109 109
8643 0 0 110 110
8645 0 0 109 109
8647 0 0 109 109
8649 0 0 105 105
8651 0 0 105 105
8653 0 0 105 105
8655 0 0 104 104
8657 0 0 109 109
8659 0 0 108 108
8661 0 0 103 103
8663 0 0 101 101
8665 0 0 102 102
8667 0 0 105 105
8669 0 0 108 108
8671 0 0 108 108
8673 0 0 101 101
8675 0 0 101 101
8677 0 0 104 104
8679 0 0 103 103
8681 0 0 100 100
8683 0 0 103 103
8685 0 0 96 96
8687 0 0 92 92
8689 0 0 97 97
8691 0 0 101 101
8693 0 0 95 95
8695 0 0 95 95
8697 0 0 94 94
8699 0 0 94 94
8701 0 0 96 96
8703 0 0 96 96
8705 0 0 102 102
8707 0 0 101 101
8709 0 0 98 98
8711 0 0 100 100
8713 0 0 99 99
8715 0 0 95 95
8717 0 0 94 94
8719 0 0 95 95
8721 0 0 93 93
8723 0 0 92 92
8725 0 0 92 92
8727 0 0 90 90
8729 0 0 95 95
8731 0 0 98 98
8733 0 0 95 95
8735 0 0 95 95
8737 0 0 95 95
8739 0 0 96 96
8741 0 0 93 93
8743 0 0 91 91
8745 0 0 91 91
8747 0 0 91 91
8749 0 0 93 93
8751 0 0 93 93
8753 0 0 100 100
8755 0 0 100 100
8757 0 0 92 92
8759 0 0 92 92
8761 0 0 90 90
8763 0 0 90 90
8765 0 0 94 94
8767 0 0 94 94
8769 0 0 94 94
8771 0 0 91 91
8773 0 0 90 90
8775 0 0 90 90
8777 0 0 93 93
8779 0 0 94 94
8781 0 0 86 86
8783 0 0 87 87
8785 0 0 88 88
8787 0 0 87 87
8789 0 0 91 91
8791 0 0 93 93
8793 0 0 90 90
8795 0 0 86 86
8797 0 0 85 85
8799 0 0 87 87
8801 0 0 89 89
8803 0 0 88 88
8805 0 0 93 93
8807 0 0 95 95
8809 0 0 90 90
8811 0 0 88 88
8813 0 0 86 86
8815 0 0 87 87
8817 0 0 85 85
8819 0 0 86 86
8821 0 0 89 89
8823 0 0 89 89
8825 0 0 87 87
8827 0 0 85 85
8829 0 0 87 87
8831 0 0 88 88
8833 0 0 85 85
8835 0 0 87 87
8837 0 0 89 89
8839 0 0 88 88
8841 0 0 91 91
8843 0 0 93 93
8845 0 0 86 86
8847 0 0 83 83
8849 0 0 85 85
8851 0 0 86 86
8853 0 0 90 90
8855 0 0 90 90
8857 0 0 83 83
8859 0 0 82 82
8861 0 0 86 86
8863 0 0 88 88
8865 0 0 83 83
8867 0 0 80 80
8869 0 0 79 79
8871 0 0 82 82
8873 0 0 87 87
8875 0 0 85 85
8877 0 0 88 88
8879 0 0 90 90
8881 0 0 88 88
8883 0 0 85 85
8885 0 0 85 85
8887 0 0 85 85
8889 0 0 86 86
8891 0 0 86 86
8893 0 0 87 87
8895 0 0 90 90
8897 0 0 84 84
8899 0 0 80 80
8901 0 0 87 87
8903 0 0 86 86
8905 0 0 79 79
8907 0 0 81 81
8909 0 0 84 84
8911 0 0 83 83
8913 0 0 78 78
8915 0 0 80 80
8917 0 0 81 81
8919 0 0 81 81
8921 0 0 90 90
8923 0 0 94 94
8925 0 0 87 87
8927 0 0 89 89
8929 0 0 92 92
8931 0 0 85 85
8933 0 0 80 80
8935 0 0 85 85
8937 0 0 88 88
8939 0 0 87 87
8941 0 0 86 86
8943 0 0 85 85
8945 0 0 87 87
8947 0 0 87 87
8949 0 0 80 80
8951 0 0 80 80
8953 0 0 83 83
8955 0 0 83 83
8957 0 0 84 84
8961 0 0 88 88
8963 0 0 86 86
8965 0 0 88 88
8967 0 0 84 84
8969 0 0 80 80
8971 0 0 81 81
8973 0 0 80 80
8975 0 0 82 82
8977 0 0 88 88
8979 0 0 89 89
8981 0 0 86 86
8983 0 0 84 84
8985 0 0 82 82
8987 0 0 81 81
8989 0 0 79 79
8991 0 0 77 77
8993 0 0 77 77
8995 0 0 81 81
8997 0 0 86 86
8999 0 0 87 87
9001 0 0 83 83
9003 0 0 83 83
9005 0 0 92 92
9007 0 0 92 92
9009 0 0 85 85
9011 0 0 86 86
9013 0 0 93 93
9015 0 0 95 95
9017 0 0 100 100
9019 0 0 107 107
9021 0 0 115 115
9023 0 0 130 130
9025 0 0 108 108
9027 0 0 73 73
9029 0 0 87 87
9031 0 0 98 98
9033 0 0 83 83
9035 0 0 98 98
9037 0 0 96 96
9039 0 0 65 65
9041 0 0 77 77
9043 0 0 82 82
9045 0 0 86 86
9047 0 0 91 91
9049 0 0 91 91
9051 0 0 91 91
9053 0 0 92 92
9055 0 0 92 92
9057 0 0 91 91
9059 0 0 89 89
9061 0 0 89 89
9063 0 0 90 90
9065 0 0 70 70
9067 0 0 67 67
9069 0 0 89 89
9071 0 0 86 86
9073 0 0 82 82
9075 0 0 82 82
9077 0 0 75 75
9079 0 0 69 69
9081 0 0 66 66
9083 0 0 90 90
9085 0 0 77 77
9087 0 0 75 75
9089 0 0 109 109
9091 0 0 101 101
9093 0 0 93 93
9095 0 0 86 86
9097 0 0 75 75
9099 0 0 76 76
9101 0 0 62 62
9103 0 0 85 85
9105 0 0 135 135
9107 0 0 127 127
9109 0 0 117 117
9111 0 0 112 112
9113 0 0 111 111
9115 0 0 105 105
9117 0 0 95 95
9119 0 0 93 93
9121 0 0 84 84
9123 0 0 79 79
9125 0 0 84 84
9127 0 0 88 88
9129 0 0 78 78
9131 0 0 72 72
9133 0 0 74 74
9135 0 0 72 72
9137 0 0 68 68
9139 0 0 67 67
9141 0 0 71 71
9143 0 0 74 74
9145 0 0 72 72
9147 0 0 69 69
9149 0 0 67 67
9151 0 0 66 66
9153 0 0 64 64
9155 0 0 64 64
9157 0 0 66 66
9159 0 0 69 69
9161 0 0 74 74
9163 0 0 70 70
9165 0 0 71 71
9167 0 0 75 75
9169 0 0 68 68
9171 0 0 68 68
9173 0 0 68 68
9175 0 0 70 70
9177 0 0 75 75
9179 0 0 73 73
9181 0 0 77 77
9183 0 0 81 81
9185 0 0 78 78
9187 0 0 79 79
9189 0 0 79 79
9191 0 0 78 78
9193 0 0 77 77
9195 0 0 76 76
9197 0 0 79 79
9199 0 0 77 77
9201 0 0 73 73
9203 0 0 76 76
9205 0 0 77 77
9207 0 0 77 77
9209 0 0 74 74
9211 0 0 74 74
9213 0 0 82 82
9215 0 0 73 73
9217 0 0 55 55
9219 0 0 58 58
9221 0 0 60 60
9223 0 0 86 86
9225 0 0 103 103
9227 0 0 94 94
9229 0 0 104 104
9231 0 0 85 85
9233 0 0 101 101
9235 0 0 88 88
9237 0 0 99 99
9239 0 0 83 83
9241 0 0 112 112
9243 0 0 113 113
9245 0 0 133 133
9247 0 0 128 128
9249 0 0 133 133
9251 0 0 132 132
9253 0 0 133 133
9255 0 0 141 141
9257 0 0 136 136
9259 0 0 125 125
9261 0 0 129 129
9263 0 0 127 127
9265 0 0 123 123
9267 0 0 129 129
9269 0 0 127 127
9271 0 0 118 118
9273 0 0 115 115
9275 0 0 121 121
9277 0 0 121 121
9279 0 0 118 118
9281 0 0 120 120
9283 0 0 121 121
9285 0 0 119 119
9287 0 0 118 118
9289 0 0 115 115
9291 0 0 113 113
9293 0 0 119 119
9295 0 0 120 120
9297 0 0 123 123
9299 0 0 124 124
9301 0 0 118 118
9303 0 0 118 118
9305 0 0 122 122
9307 0 0 126 126
9309 0 0 97 97
9311 0 0 86 86
9313 0 0 98 98
9315 0 0 89 89
9317 0 0 114 114
9319 0 0 69 69
9321 0 0 74 74
9323 0 0 82 82
9325 0 0 87 87
9327 0 0 87 87
9329 0 0 99 99
9331 0 0 103 103
9333 0 0 69 69
9335 0 0 76 76
9337 0 0 79 79
9339 0 0 76 76
9341 0 0 87 87
9343 0 0 87 87
9345 0 0 81 81
9347 0 0 86 86
9349 0 0 85 85
9351 0 0 72 72
9353 0 0 70 70
9355 0 0 74 74
9357 0 0 73 73
9359 0 0 68 68
9361 0 0 95 95
9363 0 0 94 94
9365 0 0 91 91
9367 0 0 88 88
9369 0 0 83 83
9371 0 0 80 80
9373 0 0 76 76
9375 0 0 72 72
9377 0 0 72 72
9379 0 0 70 70
9381 0 0 61 61
9383 0 0 96 96
9385 0 0 109 109
9387 0 0 91 91
9389 0 0 104 104
9391 0 0 88 88
9393 0 0 108 108
9395 0 0 91 91
9397 0 0 93 93
9399 0 0 73 73
9401 0 0 126 126
9403 0 0 124 124
9405 0 0 125 125
9407 0 0 126 126
9409 0 0 120 120
9411 0 0 120 120
9413 0 0 116 116
9415 0 0 113 113
9417 0 0 109 109
9419 0 0 103 103
9421 0 0 98 98
9423 0 0 99 99
9425 0 0 102 102
9427 0 0 99 99
9429 0 0 103 103
9431 0 0 100 100
9433 0 0 90 90
9435 0 0 91 91
9437 0 0 93 93
9439 0 0 90 90
9441 0 0 86 86
9443 0 0 84 84
9445 0 0 86 86
9447 0 0 87 87
9449 0 0 83 83
9451 0 0 77 77
9453 0 0 78 78
9455 0 0 82 82
9457 0 0 78 78
9459 0 0 76 76
9461 0 0 80 80
9463 0 0 82 82
9465 0 0 78 78
9467 0 0 72 72
9469 0 0 73 73
9471 0 0 74 74
9473 0 0 71 71
9475 0 0 74 74
9477 0 0 82 82
9479 0 0 84 84
9481 0 0 79 79
9483 0 0 74 74
9485 0 0 69 69
9487 0 0 69 69
9489 0 0 74 74
9491 0 0 74 74
9493 0 0 75 75
9495 0 0 73 73
9497 0 0 67 67
9499 0 0 65 65
9501 0 0 71 71
9503 0 0 73 73
9505 0 0 70 70
9507 0 0 66 66
9509 0 0 62 62
9511 0 0 67 67
9513 0 0 70 70
9515 0 0 66 66
9517 0 0 70 70
9519 0 0 71 71
9521 0 0 70 70
9523 0 0 70 70
9525 0 0 66 66
9527 0 0 67 67
9529 0 0 69 69
9531 0 0 70 70
9533 0 0 69 69
9535 0 0 69 69
9537 0 0 69 69
9539 0 0 69 69
9541 0 0 69 69
9543 0 0 72 72
9545 0 0 67 67
9547 0 0 63 63
9549 0 0 68 68
9551 0 0 68 68
9553 0 0 65 65
9555 0 0 66 66
9557 0 0 70 70
9559 0 0 73 73
9561 0 0 76 76
9563 0 0 77 77
9565 0 0 76 76
9567 0 0 81 81
9569 0 0 86 86
9571 0 0 81 81
9573 0 0 82 82
9575 0 0 89 89
9577 0 0 90 90
9579 0 0 89 89
9581 0 0 89 89
9583 0 0 89 89
9585 0 0 92 92
9587 0 0 95 95
9589 0 0 94 94
9591 0 0 93 93
9593 0 0 95 95
9595 0 0 95 95
9597 0 0 97 97
9601 0 0 94 94
9603 0 0 90 90
9605 0 0 88 88
9607 0 0 85 85
9609 0 0 80 80
9611 0 0 81 81
9613 0 0 79 79
9615 0 0 76 76
9617 0 0 83 83
9619 0 0 85 85
9621 0 0 81 81
9623 0 0 80 80
9625 0 0 77 77
9627 0 0 75 75
9629 0 0 74 74
9631 0 0 74 74
9633 0 0 76 76
9635 0 0 80 80
9637 0 0 82 82
9639 0 0 84 84
9641 0 0 82 82
9643 0 0 82 82
9645 0 0 91 91
9647 0 0 91 91
9649 0 0 84 84
9651 0 0 86 86
9653 0 0 94 94
9655 0 0 96 96
9657 0 0 101 101
9659 0 0 109 109
9661 0 0 119 119
9663 0 0 130 130
9665 0 0 107 107
9674 0 0 46 46
9706 0 255 57 198
9740 0 0 41 41
9745 0 0 144 144
9747 0 0 137 137
9749 0 0 129 129
9751 0 0 124 124
9753 0 0 122 122
9755 0 0 119 119
9757 0 0 110 110
9759 0 0 106 106
9761 0 0 106 106
9763 0 0 102 102
9765 0 0 100 100
9767 0 0 99 99
9769 0 0 92 92
9771 0 0 87 87
9773 0 0 92 92
9775 0 0 91 91
9777 0 0 86 86
9779 0 0 95 95
9781 0 0 99 99
9783 0 0 91 91
9785 0 0 87 87
9787 0 0 92 92
9789 0 0 93 93
9791 0 0 91 91
9793 0 0 92 92
9795 0 0 94 94
9797 0 0 90 90
9799 0 0 91 91
9801 0 0 97 97
9803 0 0 96 96
9805 0 0 97 97
9807 0 0 98 98
9809 0 0 98 98
9811 0 0 100 100
9813 0 0 102 102
9815 0 0 107 107
9817 0 0 107 107
9819 0 0 104 104
9821 0 0 114 114
9823 0 0 115 115
9825 0 0 105 105
9827 0 0 102 102
9829 0 0 108 108
9831 0 0 112 112
9833 0 0 114 114
9835 0 0 118 118
9837 0 0 77 77
9839 0 0 61 61
9841 0 0 70 70
9843 0 0 63 63
9845 0 0 73 73
9847 0 0 66 66
9849 0 0 77 77
9851 0 0 65 65
9853 0 0 86 86
9855 0 0 67 67
9865 0 0 110 110
9869 0 0 117 117
9873 0 0 117 117
9877 0 0 114 114
9881 0 0 130 130
9882 0 255 48 207
9883 0 0 110 110
9885 0 0 153 153
9887 0 0 97 97
9889 0 0 100 100
9891 0 0 128 128
9893 0 0 149 149
9895 0 0 139 139
9897 0 0 160 160
9899 0 0 127 127
9901 0 0 157 157
9903 0 0 135 135
9905 0 0 151 151
9907 0 0 133 133
9909 0 0 156 156
9911 0 0 97 97
9913 0 0 92 92
9915 0 0 94 94
9917 0 0 97 97
9919 0 0 91 91
9921 0 0 92 92
9923 0 0 98 98
9925 0 0 102 102
9927 0 0 99 99
9929 0 0 96 96
9931 0 0 95 95
9933 0 0 98 98
9935 0 0 103 103
9937 0 0 106 106
9939 0 0 105 105
9941 0 0 105 105
9943 0 0 110 110
9945 0 0 106 106
9947 0 0 107 107
9949 0 0 88 88
9953 0 0 90 90
9957 0 0 113 113
10025 0 0 104 104
10029 0 0 97 97
10033 0 0 105 105
10037 0 0 88 88
10041 0 0 128 128
10043 0 0 123 123
10045 0 0 130 130
10047 0 0 134 134
10049 0 0 123 123
10051 0 0 94 94
10053 0 0 98 98
10055 0 0 123 123
10057 0 0 114 114
10059 0 0 94 94
10061 0 0 92 92
10063 0 0 114 114
10065 0 0 117 117
10067 0 0 116 116
10069 0 0 121 121
10071 0 0 89 89
10073 0 0 87 87
10075 0 0 115 115
10077 0 0 112 112
10079 0 0 109 109
10081 0 0 110 110
10083 0 0 83 83
10085 0 0 81 81
10087 0 0 109 109
10089 0 0 109 109
10091 0 0 76 76
10093 0 0 78 78
10095 0 0 84 84
10097 0 0 48 48
10099 0 0 43 43
10101 0 0 78 78
10103 0 0 87 87
10105 0 0 52 52
10107 0 0 43 43
10109 0 0 49 49
10111 0 0 49 49
10113 0 0 44 44
10115 0 0 55 55
10117 0 0 66 66
10119 0 0 72 72
10121 0 0 59 59
10123 0 0 50 50
10125 0 0 53 53
10127 0 0 57 57
10129 0 0 62 62
10131 0 0 61 61
10133 0 0 61 61
10135 0 0 59 59
10137 0 0 57 57
10139 0 0 60 60
10141 0 0 65 65
10143 0 0 69 69
10145 0 0 73 73
10147 0 0 68 68
10149 0 0 64 64
10151 0 0 69 69
10153 0 0 69 69
10155 0 0 69 69
10157 0 0 76 76
10159 0 0 80 80
10161 0 0 86 86
10163 0 0 90 90
10165 0 0 86 86
10167 0 0 83 83
10169 0 0 85 85
10171 0 0 87 87
10173 0 0 86 86
10175 0 0 86 86
10177 0 0 88 88
10179 0 0 95 95
10181 0 0 96 96
10183 0 0 97 97
10185 0 0 67 67
10187 0 0 57 57
10189 0 0 90 90
10191 0 0 93 93
10193 0 0 60 60
10195 0 0 69 69
10197 0 0 74 74
10199 0 0 75 75
10201 0 0 81 81
10203 0 0 81 81
10205 0 0 76 76
10207 0 0 78 78
10209 0 0 83 83
10211 0 0 81 81
10213 0 0 83 83
10215 0 0 92 92
10217 0 0 99 99
10219 0 0 64 64
10221 0 0 65 65
10223 0 0 66 66
10225 0 0 64 64
10227 0 0 98 98
10229 0 0 104 104
10231 0 0 71 71
10233 0 0 70 70
10235 0 0 80 80
10237 0 0 88 88
10241 0 0 74 74
10243 0 0 85 85
10245 0 0 78 78
10247 0 0 68 68
10249 0 0 68 68
10251 0 0 67 67
10253 0 0 67 67
10255 0 0 97 97
10257 0 0 100 100
10259 0 0 73 73
10261 0 0 74 74
10263 0 0 69 69
10265 0 0 66 66
10267 0 0 72 72
10269 0 0 83 83
10271 0 0 92 92
10273 0 0 93 93
10275 0 0 91 91
10277 0 0 85 85
10279 0 0 91 91
10281 0 0 92 92
10283 0 0 92 92
10285 0 0 69 69
10287 0 0 71 71
10289 0 0 103 103
10291 0 0 105 105
10293 0 0 107 107
10295 0 0 108 108
10297 0 0 83 83
10299 0 0 97 97
10301 0 0 107 107
10303 0 0 121 121
10305 0 0 96 96
10307 0 0 57 57
10309 0 0 75 75
10311 0 0 93 93
10313 0 0 74 74
10315 0 0 80 80
10317 0 0 80 80
10319 0 0 61 61
10321 0 0 77 77
10323 0 0 73 73
10325 0 0 75 75
10327 0 0 88 88
10329 0 0 87 87
10331 0 0 83 83
10333 0 0 92 92
10335 0 0 102 102
10337 0 0 95 95
10339 0 0 86 86
10341 0 0 82 82
10343 0 0 84 84
10345 0 0 72 72
10347 0 0 74 74
10349 0 0 100 100
10351 0 0 100 100
10353 0 0 97 97
10355 0 0 97 97
10357 0 0 88 88
10359 0 0 84 84
10361 0 0 76 76
10363 0 0 98 98
10365 0 0 88 88
10367 0 0 80 80
10369 0 0 110 110
10371 0 0 113 113
10373 0 0 105 105
10375 0 0 97 97
10377 0 0 92 92
10379 0 0 103 103
10381 0 0 89 89
10383 0 0 95 95
10385 0 0 141 141
10387 0 0 137 137
10389 0 0 131 131
10391 0 0 138 138
10393 0 0 133 133
10395 0 0 127 127
10397 0 0 119 119
10399 0 0 114 114
10401 0 0 112 112
10403 0 0 112 112
10405 0 0 110 110
10407 0 0 98 98
10409 0 0 94 94
10411 0 0 97 97
10413 0 0 105 105
10415 0 0 108 108
10417 0 0 105 105
10419 0 0 86 86
10421 0 0 84 84
10423 0 0 106 106
10425 0 0 103 103
10427 0 0 114 114
10429 0 0 124 124
10431 0 0 122 122
10433 0 0 119 119
10435 0 0 121 121
10437 0 0 121 121
10439 0 0 123 123
10441 0 0 126 126
10443 0 0 99 99
10445 0 0 103 103
10447 0 0 103 103
10449 0 0 99 99
10451 0 0 96 96
10453 0 0 95 95
10455 0 0 111 111
10457 0 0 117 117
10459 0 0 101 101
10461 0 0 106 106
10463 0 0 113 113
10465 0 0 104 104
10467 0 0 99 99
10469 0 0 108 108
10471 0 0 111 111
10473 0 0 113 113
10475 0 0 112 112
10477 0 0 80 80
10481 0 0 75 75
10485 0 0 101 101
10489 0 0 88 88
10493 0 0 92 92
10497 0 0 61 61
10501 0 0 67 67
10505 0 0 106 106
10509 0 0 111 111
10513 0 0 107 107
10517 0 0 119 119
10521 0 0 139 139
10525 0 0 150 150
10533 0 0 135 135
10537 0 0 122 122
10541 0 0 147 147
10545 0 0 146 146
10549 0 0 150 150
10700 0 255 25 230
11096 0 0 58 58
12278 0 255 20 235
12334 0 0 30 30
12376 0 0 38 38
12576 0 0 30 30
12700 0 255 27 228
12720 0 255 17 238
12793 0 0 73 73
12797 0 0 70 70
12801 0 0 76 76
12805 0 0 108 108
12807 0 0 93 93
12809 0 0 86 86
12811 0 0 89 89
12813 0 0 94 94
12815 0 0 100 100
12817 0 0 91 91
12819 0 0 82 82
12821 0 0 82 82
12823 0 0 85 85
12825 0 0 77 77
12827 0 0 68 68
12829 0 0 78 78
12831 0 0 84 84
12833 0 0 74 74
12835 0 0 76 76
12837 0 0 77 77
12839 0 0 62 62
12841 0 0 88 88
12843 0 0 104 104
12845 0 0 73 73
12847 0 0 68 68
12849 0 0 68 68
12851 0 0 68 68
12853 0 0 64 64
12855 0 0 65 65
12857 0 0 74 74
12859 0 0 77 77
12861 0 0 76 76
12863 0 0 70 70
12865 0 0 66 66
12867 0 0 70 70
12869 0 0 63 63
12871 0 0 55 55
12873 0 0 57 57
12875 0 0 56 56
12877 0 0 60 60
12879 0 0 59 59
12881 0 0 50 50
12883 0 0 64 64
12885 0 0 67 67
12887 0 0 59 59
12889 0 0 58 58
12891 0 0 57 57
12893 0 0 54 54
12895 0 0 52 52
12897 0 0 85 85
12899 0 0 93 93
12901 0 0 65 65
12903 0 0 62 62
12905 0 0 59 59
12907 0 0 57 57
12909 0 0 59 59
12911 0 0 64 64
12913 0 0 62 62
12915 0 0 60 60
12917 0 0 63 63
12919 0 0 70 70
12921 0 0 69 69
12923 0 0 65 65
12925 0 0 59 59
12927 0 0 56 56
12929 0 0 58 58
12931 0 0 57 57
12933 0 0 86 86
12935 0 0 90 90
12937 0 0 59 59
12939 0 0 57 57
12941 0 0 55 55
12943 0 0 62 62
12945 0 0 64 64
12947 0 0 59 59
12949 0 0 54 54
12951 0 0 80 80
12953 0 0 83 83
12955 0 0 54 54
12957 0 0 81 81
12959 0 0 79 79
12961 0 0 76 76
12963 0 0 78 78
12965 0 0 48 48
12967 0 0 53 53
12969 0 0 89 89
12971 0 0 85 85
12973 0 0 57 57
12975 0 0 58 58
12977 0 0 82 82
12979 0 0 80 80
12981 0 0 76 76
12983 0 0 83 83
12985 0 0 83 83
12987 0 0 82 82
12989 0 0 54 54
12991 0 0 44 44
12993 0 0 76 76
12995 0 0 96 96
12997 0 0 90 90
12999 0 0 80 80
13001 0 0 77 77
13003 0 0 68 68
13005 0 0 71 71
